"NUTS_ID";"CNTR_CODE";"NUTS_Level";"NUTS2_ID";"NUTS1_ID";"NUTS_Name";"C19deaths";"pop2020";"C19deaths_per100000";"annotation"
"PL722";"PL";3;"PL72";"PL7";"Sandomiersko-jedrzejowski";1309;469211;278,978966818766;
"PL811";"PL";3;"PL81";"PL8";"Bialski";1055;296622;355,671528072766;
"PL812";"PL";3;"PL81";"PL8";"Chelmsko-zamojski";2159;610382;353,712920761097;
"PL814";"PL";3;"PL81";"PL8";"Lubelski";2200;710739;309,536974895144;
"PL815";"PL";3;"PL81";"PL8";"Pulawski";1570;470549;333,652818303726;
"PL821";"PL";3;"PL82";"PL8";"Krosnienski";1543;469516;328,636297804548;
"PL822";"PL";3;"PL82";"PL8";"Przemyski";1075;382299;281,193516069882;
"PL823";"PL";3;"PL82";"PL8";"Rzeszowski";1692;635067;266,428581551238;
"PL824";"PL";3;"PL82";"PL8";"Tarnobrzeski";1759;597565;294,361282872993;
"PL841";"PL";3;"PL84";"PL8";"Bialostocki";1188;506170;234,703755655215;
"PL842";"PL";3;"PL84";"PL8";"Lomzynski";1252;380867;328,723675193703;
"PL843";"PL";3;"PL84";"PL8";"Suwalski";853;262352;325,135695554065;
"PL911";"PL";3;"PL91";"PL9";"Miasto Warszawa";3955;1789771;220,977991039077;
"PL912";"PL";3;"PL91";"PL9";"Warszawski wschodni";1215;644834;188,420585763158;
"PL913";"PL";3;"PL91";"PL9";"Warszawski zachodni";1392;647794;214,883126425994;
"PL921";"PL";3;"PL92";"PL9";"Radomski";1412;602883;234,207964065996;
"PL922";"PL";3;"PL92";"PL9";"Ciechanowski";861;336843;255,608696039401;
"PL923";"PL";3;"PL92";"PL9";"Plocki";890;324147;274,566786056943;
"PL924";"PL";3;"PL92";"PL9";"Ostrolecki";1106;379997;291,054929381021;
"PL925";"PL";3;"PL92";"PL9";"Siedlecki";1280;416909;307,021436332629;
"PL926";"PL";3;"PL92";"PL9";"Zyrardowski";614;258256;237,748590545815;
"PT11";"PT";2;"PT11";"PT1";"Norte";7230;3575338;202,218643384206;
"PT15";"PT";2;"PT15";"PT1";"Algarve";828;438406;188,866028293408;
"PT16";"PT";2;"PT16";"PT1";"Centro (PT)";4446;2217285;200,515495301687;
"PT17";"PT";2;"PT17";"PT1";"Área Metropolitana de Lisboa";9590;2863272;334,931504935612;
"PT18";"PT";2;"PT18";"PT1";"Alentejo";1373;704558;194,873949341289;
"PT20";"PT";2;"PT20";"PT2";"Região Autónoma dos Açores (PT)";156;242796;64,2514703701873;
"PT30";"PT";2;"PT30";"PT3";"Região Autónoma da Madeira (PT)";276;254254;108,552864458376;
"RO County unknown";"RO";3;"RO C";"RO";;1335;;;
"RO211";"RO";3;"RO01";"RO0";"Bacau";2020;581442;347,412123651198;
"RO216";"RO";3;"RO01";"RO0";"Vaslui";1372;372040;368,777550800989;
"RO313";"RO";3;"RO03";"RO0";"Dâmbovita";1484;487115;304,650852468103;
"RO317";"RO";3;"RO03";"RO0";"Teleorman";871;328867;264,848707836299;
"RO414";"RO";3;"RO04";"RO0";"Olt";830;389730;212,967952172017;
"RO423";"RO";3;"RO05";"RO0";"Hunedoara";1353;380105;355,954275792215;
"RO111";"RO";3;"RO06";"RO0";"Bihor";2923;560203;521,775142225229;
"RO112";"RO";3;"RO06";"RO0";"Bistrita-Nasaud";1103;277849;396,978214785729;
"RO114";"RO";3;"RO06";"RO0";"Maramures";1765;458636;384,836776877524;
"RO115";"RO";3;"RO06";"RO0";"Satu Mare";822;331217;248,175667311762;
"RO121";"RO";3;"RO07";"RO0";"Alba";1279;323879;394,90056471707;
"RO122";"RO";3;"RO07";"RO0";"Brasov";2011;553520;363,311172134702;
"RO124";"RO";3;"RO07";"RO0";"Harghita";985;301465;326,737763919526;
"RO125";"RO";3;"RO07";"RO0";"Mures";1888;533186;354,097819522643;
"RO126";"RO";3;"RO07";"RO0";"Sibiu";1852;401301;461,498974585162;
"RO321";"RO";3;"RO08";"RO0";"Bucuresti";5622;1835258;306,332951552316;
"RO322";"RO";3;"RO08";"RO0";"Ilfov";776;486744;159,426721233338;
"RO113";"RO";3;"RO11";"RO1";"Cluj";1299;709585;183,064749113919;
"RO116";"RO";3;"RO11";"RO1";"Salaj";768;209939;365,82054787343;
"RO123";"RO";3;"RO12";"RO1";"Covasna";666;201475;330,562104479464;
"RO212";"RO";3;"RO21";"RO2";"Botosani";1295;376562;343,900871569622;
"RO213";"RO";3;"RO21";"RO2";"Iasi";2394;792692;302,008850852538;
"RO214";"RO";3;"RO21";"RO2";"Neamt";1605;438460;366,053915978653;
"RO215";"RO";3;"RO21";"RO2";"Suceava";2253;623019;361,6262104366;
"RO221";"RO";3;"RO22";"RO2";"Braila";1439;285916;503,294673960184;
"RO222";"RO";3;"RO22";"RO2";"Buzau";966;409162;236,092305737092;
"RO223";"RO";3;"RO22";"RO2";"Constanta";2512;672142;373,730550984762;
"RO224";"RO";3;"RO22";"RO2";"Galati";1842;500213;368,24312842729;
"RO225";"RO";3;"RO22";"RO2";"Tulcea";534;192101;277,978771583698;
"RO226";"RO";3;"RO22";"RO2";"Vrancea";949;317567;298,83457664052;
"RO311";"RO";3;"RO31";"RO3";"Arges";1964;575027;341,549179429835;
"RO312";"RO";3;"RO31";"RO3";"Calarasi";961;280252;342,905670610736;
"RO314";"RO";3;"RO31";"RO3";"Giurgiu";506;263263;192,203234028329;
"RO315";"RO";3;"RO31";"RO3";"Ialomita";997;254405;391,894813388102;
"RO316";"RO";3;"RO31";"RO3";"Prahova";2979;712447;418,136366634992;
"RO411";"RO";3;"RO41";"RO4";"Dolj";1529;621410;246,053330329412;
"RO412";"RO";3;"RO41";"RO4";"Gorj";951;311985;304,822347228232;
"RO413";"RO";3;"RO41";"RO4";"Mehedinti";928;238907;388,435667435446;
"RO415";"RO";3;"RO41";"RO4";"Vâlcea";897;348377;257,479684364927;
"RO421";"RO";3;"RO42";"RO4";"Arad";1854;415910;445,769517443678;
"RO422";"RO";3;"RO42";"RO4";"Caras-Severin";1246;269551;462,250186421123;
"RO424";"RO";3;"RO42";"RO4";"Timis";2025;705914;286,862139014101;
"SE110";"SE";3;"SE11";"SE1";"Stockholms län";5282;2377081;222,205301375931;
"SE121";"SE";3;"SE12";"SE1";"Uppsala län";688;383713;179,300675244258;
"SE122";"SE";3;"SE12";"SE1";"Södermanlands län";596;297540;200,309202124084;
"SE123";"SE";3;"SE12";"SE1";"Östergötlands län";823;465495;176,801039753381;
"SE124";"SE";3;"SE12";"SE1";"Örebro län";478;304805;156,821574449238;
"SE125";"SE";3;"SE12";"SE1";"Västmanlands län";492;275845;178,361036089108;
"SE211";"SE";3;"SE21";"SE2";"Jönköpings län";691;363599;190,044527075157;
"SE212";"SE";3;"SE21";"SE2";"Kronobergs län";386;201469;191,592751242127;
"SE213";"SE";3;"SE21";"SE2";"Kalmar län";355;245446;144,634665058709;
"SE214";"SE";3;"SE21";"SE2";"Gotlands län";72;59686;120,631303823342;
"SE221";"SE";3;"SE22";"SE2";"Blekinge län";168;159606;105,259200781926;
"SE224";"SE";3;"SE22";"SE2";"Skåne län";2404;1377827;174,47763761343;
"SE231";"SE";3;"SE23";"SE2";"Hallands län";457;333848;136,888643933766;
"SE232";"SE";3;"SE23";"SE2";"Västra Götalands län";3105;1725881;179,908116492389;
"SE311";"SE";3;"SE31";"SE3";"Värmlands län";355;282414;125,70198361271;
"SE312";"SE";3;"SE31";"SE3";"Dalarnas län";485;287966;168,422661008591;
"SE313";"SE";3;"SE31";"SE3";"Gävleborgs län";711;287382;247,405891809508;
"SE321";"SE";3;"SE32";"SE3";"Västernorrlands län";613;245347;249,850212148508;
"SE322";"SE";3;"SE32";"SE3";"Jämtlands län";176;130810;134,546288510053;
"SE331";"SE";3;"SE33";"SE3";"Västerbottens län";328;271736;120,705390526099;
"SE332";"SE";3;"SE33";"SE3";"Norrbottens län";410;250093;163,939014686537;
"SI031";"SI";3;"SI03";"SI0";"Pomurska";665;114238;582,118034279312;
"SI032";"SI";3;"SI03";"SI0";"Podravska";1575;325994;483,137726461223;
"SI033";"SI";3;"SI03";"SI0";"Koroska";297;70755;419,758320966716;
"SI034";"SI";3;"SI03";"SI0";"Savinjska";952;257847;369,211198889264;
"SI035";"SI";3;"SI03";"SI0";"Zasavska";237;57156;414,654629435229;
"SI036";"SI";3;"SI03";"SI0";"Posavska";347;75824;457,638742350707;
"SI037";"SI";3;"SI03";"SI0";"Jugovzhodna Slovenija";538,000000000001;145357;370,123213880309;
"SI038";"SI";3;"SI03";"SI0";"Primorsko-notranjska";217;52841;410,665960144585;
"SI041";"SI";3;"SI04";"SI0";"Osrednjeslovenska";1590;555274;286,345119706668;
"SI042";"SI";3;"SI04";"SI0";"Gorenjska";642,000000000001;206621;310,7138190213;
"SI043";"SI";3;"SI04";"SI0";"Goriska";429,000000000001;118041;363,433044450658;
"SI044";"SI";3;"SI04";"SI0";"Obalno-kraska";324;115913;279,519984816198;
"SK010";"SK";3;"SK01";"SK0";"Bratislavský kraj";2198;669592;328,259596888852;
"SK021";"SK";3;"SK02";"SK0";"Trnavský kraj";2443;564917;432,452909011412;
"SK022";"SK";3;"SK02";"SK0";"Trenciansky kraj";2348;584569;401,663447770922;
"SK023";"SK";3;"SK02";"SK0";"Nitriansky kraj";2596;674306;384,988417721331;
"SK031";"SK";3;"SK03";"SK0";"Zilinský kraj";2295;691509;331,882882218453;
"SK032";"SK";3;"SK03";"SK0";"Banskobystrický kraj";2437;645276;377,667850656153;
"SK041";"SK";3;"SK04";"SK0";"Presovský kraj";2768;826244;335,009997046877;
"SK042";"SK";3;"SK04";"SK0";"Kosický kraj";2965;801460;369,949841539191;
"UKC11";"UK";3;"UKC1";"UKC";"Hartlepool and Stockton-on-Tees";1198;290998;411,686678258957;
"UKC12";"UK";3;"UKC1";"UKC";"South Teesside";1150;276988;415,180441029936;
"UKC13";"UK";3;"UKC1";"UKC";"Darlington";457;106522;429,019357503614;
"UKC14";"UK";3;"UKC1";"UKC";"Durham CC";2230;527035;423,121804054759;
"UKC21";"UK";3;"UKC2";"UKC";"Northumberland";1322;319010;414,407071878624;
"UKC22";"UK";3;"UKC2";"UKC";"Tyneside";3065;858694;356,937395626381;
"UKC23";"UK";3;"UKC2";"UKC";"Sunderland";1292;277733;465,194989432296;
"UKD11";"UK";3;"UKD1";"UKD";"West Cumbria";1113;232618;478,466842634706;
"UKD12";"UK";3;"UKD1";"UKD";"East Cumbria";1141;265465;429,811839602207;
"UKD33";"UK";3;"UKD3";"UKD";"Manchester";1600;553230;289,210635721129;
"UKD34";"UK";3;"UKD3";"UKD";"Greater Manchester South West";1755;492658;356,230894454165;
"UKD35";"UK";3;"UKD3";"UKD";"Greater Manchester South East";2216;517992;427,805834839148;
"UKD36";"UK";3;"UKD3";"UKD";"Greater Manchester North West";2781;612383;454,127563959156;
"UKD37";"UK";3;"UKD3";"UKD";"Greater Manchester North East";2990;645740;463,034657911853;
"UKD41";"UK";3;"UKD4";"UKD";"Blackburn with Darwen";673;148753;452,427850194618;
"UKD42";"UK";3;"UKD4";"UKD";"Blackpool";792;139098;569,382737350645;
"UKD44";"UK";3;"UKD4";"UKD";"Lancaster & Wyre";1140;254791;447,425537008764;
"UKD45";"UK";3;"UKD4";"UKD";"Mid Lancashire";1624;391144;415,192358824372;
"UKD46";"UK";3;"UKD4";"UKD";"East Lancashire";1481;330381;448,270330315605;
"UKD47";"UK";3;"UKD4";"UKD";"Chorley & West Lancashire";913;231151;394,979904910643;
"UKD61";"UK";3;"UKD6";"UKD";"Warrington";800;210829;379,454439379782;
"UKD62";"UK";3;"UKD6";"UKD";"Cheshire East";1522;380694;399,796161746705;
"UKD63";"UK";3;"UKD6";"UKD";"Cheshire West and Chester";1451;339824;426,98573379161;
"UKD71";"UK";3;"UKD7";"UKD";"East Merseyside";1969;457712;430,183171950921;
"UKD72";"UK";3;"UKD7";"UKD";"Liverpool";1997;496784;401,985571193919;
"UKD73";"UK";3;"UKD7";"UKD";"Sefton";1336;275562;484,827370972776;
"UKD74";"UK";3;"UKD7";"UKD";"Wirral";1330;323266;411,425884565652;
"UKE11";"UK";3;"UKE1";"UKE";"Kingston upon Hull, City of";1108;261149;424,278859961172;
"UKE12";"UK";3;"UKE1";"UKE";"East Riding of Yorkshire";1372;339625;403,974972396025;
"UKE13";"UK";3;"UKE1";"UKE";"North and North East Lincolnshire";1122;331871;338,083170870609;
"UKE21";"UK";3;"UKE2";"UKE";"York";580;210235;275,881751373463;
"UKE22";"UK";3;"UKE2";"UKE";"North Yorkshire CC";1764;613819;287,381133526333;
"UKE31";"UK";3;"UKE3";"UKE";"Barnsley, Doncaster and Rotherham";4192;820943;510,632285067295;
"UKE32";"UK";3;"UKE3";"UKE";"Sheffield";2044;584028;349,983219982603;
"UKE41";"UK";3;"UKE4";"UKE";"Bradford";1897;536986;353,268055405541;
"UKE42";"UK";3;"UKE4";"UKE";"Leeds";2204;792525;278,098482697707;
"UKE44";"UK";3;"UKE4";"UKE";"Calderdale and Kirklees";2024;651117;310,850430874943;
"UKE45";"UK";3;"UKE4";"UKE";"Wakefield";1302;343932;378,563204354349;
"UKF11";"UK";3;"UKF1";"UKF";"Derby";1047;258746;404,643936524623;
"UKF12";"UK";3;"UKF1";"UKF";"East Derbyshire";1167;285393;408,909819091569;
"UKF13";"UK";3;"UKF1";"UKF";"South and West Derbyshire";2065;510300;404,663923182442;
"UKF14";"UK";3;"UKF1";"UKF";"Nottingham";1101;331297;332,330205223712;
"UKF15";"UK";3;"UKF1";"UKF";"North Nottinghamshire";1881;475079;395,93414989928;
"UKF16";"UK";3;"UKF1";"UKF";"South Nottinghamshire";1283;349566;367,026541482867;
"UKF21";"UK";3;"UKF2";"UKF";"Leicester";1270;357394;355,350117797165;
"UKF22";"UK";3;"UKF2";"UKF";"Leicestershire CC and Rutland";2442;736439;331,595692243349;
"UKF24";"UK";3;"UKF2";"UKF";"West Northamptonshire";1274;403687;315,591039592556;
"UKF25";"UK";3;"UKF2";"UKF";"North Northamptonshire";1162;346244;335,601483347004;
"UKF30";"UK";3;"UKF3";"UKF";"Lincolnshire";2811;756920;371,373460867727;
"UKG11";"UK";3;"UKG1";"UKG";"Herefordshire, County of";521;192214;271,052056561957;
"UKG12";"UK";3;"UKG1";"UKG";"Worcestershire";2054;592158;346,866883500687;
"UKG13";"UK";3;"UKG1";"UKG";"Warwickshire";1875;568167;330,008606624461;
"UKG21";"UK";3;"UKG2";"UKG";"Telford and Wrekin";504;177450;284,023668639053;
"UKG22";"UK";3;"UKG2";"UKG";"Shropshire CC";1044;319189;327,078940690312;
"UKG23";"UK";3;"UKG2";"UKG";"Stoke-on-Trent";1153;256127;450,167299816107;
"UKG24";"UK";3;"UKG2";"UKG";"Staffordshire CC";3890;874190;444,983356021002;
"UKG31";"UK";3;"UKG3";"UKG";"Birmingham";4305;1148862;374,718634614079;
"UKG32";"UK";3;"UKG3";"UKG";"Solihull";880;215055;409,197647113529;
"UKG33";"UK";3;"UKG3";"UKG";"Coventry";1038;369461;280,94981608343;
"UKG36";"UK";3;"UKG3";"UKG";"Dudley";1272;320320;397,102897102897;
"UKG37";"UK";3;"UKG3";"UKG";"Sandwell";1593;328774;484,527365302609;
"UKG38";"UK";3;"UKG3";"UKG";"Walsall";1308;283663;461,110543144506;
"UKG39";"UK";3;"UKG3";"UKG";"Wolverhampton";1171;262242;446,534117341997;
"UKH11";"UK";3;"UKH1";"UKH";"Peterborough";590;201799;292,370130674582;
"UKH12";"UK";3;"UKH1";"UKH";"Cambridgeshire CC";1483;653412;226,962467784491;
"UKH14";"UK";3;"UKH1";"UKH";"Suffolk";1999;760472;262,863063991837;"East and West Suffolk manually added"
"UKH15";"UK";3;"UKH1";"UKH";"Norwich & East Norfolk";1259;370822;339,515994196677;
"UKH16";"UK";3;"UKH1";"UKH";"North & West Norfolk";1054;257538;409,259992700106;
"UKH17";"UK";3;"UKH1";"UKH";"Breckland & South Norfolk";882;277633;317,685577723109;
"UKH21";"UK";3;"UKH2";"UKH";"Luton";855;218045;392,120892476324;
"UKH23";"UK";3;"UKH2";"UKH";"Hertfordshire";3900;1194634;326,459819492832;
"UKH24";"UK";3;"UKH2";"UKH";"Bedford";788;173237;454,868186357418;
"UKH25";"UK";3;"UKH2";"UKH";"Central Bedfordshire";1002;285931;350,43419566259;
"UKH31";"UK";3;"UKH3";"UKH";"Southend-on-Sea";941;183453;512,937918703973;
"UKH32";"UK";3;"UKH3";"UKH";"Thurrock";696;173405;401,372509443211;
"UKH34";"UK";3;"UKH3";"UKH";"Essex Haven Gateway";2143;492514;435,114534815254;
"UKH35";"UK";3;"UKH3";"UKH";"West Essex";1094;308522;354,593837716597;
"UKH36";"UK";3;"UKH3";"UKH";"Heart of Essex";1151;319145;360,651114697081;
"UKH37";"UK";3;"UKH3";"UKH";"Essex Thames Gateway";1727;364848;473,347805113362;
"UKI31";"UK";3;"UKI3";"UKI";"Camden & City of London";437;270016;161,842261199336;
"UKI32";"UK";3;"UKI3";"UKI";"Westminster";509;253137;201,076887219174;
"UKI33";"UK";3;"UKI3";"UKI";"Kensington and Chelsea & Hammersmith and Fulham";757;339909;222,70666560756;
"UKI34";"UK";3;"UKI3";"UKI";"Wandsworth";709;327451;216,520945118506;
"UKI41";"UK";3;"UKI4";"UKI";"Hackney & Newham";1582;638859;247,628976033835;
"UKI42";"UK";3;"UKI4";"UKI";"Tower Hamlets";579;319821;181,038768561164;
"UKI43";"UK";3;"UKI4";"UKI";"Haringey & Islington";1045;516586;202,289647803076;
"UKI44";"UK";3;"UKI4";"UKI";"Lewisham & Southwark";1430;627380;227,932034811438;
"UKI45";"UK";3;"UKI4";"UKI";"Lambeth";775;328244;236,104848831967;
"UKI51";"UK";3;"UKI5";"UKI";"Bexley & Greenwich";1622;538801;301,038787975523;
"UKI52";"UK";3;"UKI5";"UKI";"Barking & Dagenham and Havering";1970;476061;413,812515622998;
"UKI53";"UK";3;"UKI5";"UKI";"Redbridge & Waltham Forest";1893;587575;322,171637663277;
"UKI54";"UK";3;"UKI5";"UKI";"Enfield";919;338201;271,731899077767;
"UKI61";"UK";3;"UKI6";"UKI";"Bromley";984;334536;294,138747399383;
"UKI62";"UK";3;"UKI6";"UKI";"Croydon";1274;389473;327,108682758497;
"UKI63";"UK";3;"UKI6";"UKI";"Merton, Kingston upon Thames & Sutton";1782;592763;300,626051221146;
"UKI71";"UK";3;"UKI7";"UKI";"Barnet";1124;395839;283,953829713596;
"UKI72";"UK";3;"UKI7";"UKI";"Brent";1046;331616;315,425069960436;
"UKI73";"UK";3;"UKI7";"UKI";"Ealing";1010;344837;292,892004048289;
"UKI74";"UK";3;"UKI7";"UKI";"Harrow & Hillingdon";1734;559903;309,696501001066;
"UKI75";"UK";3;"UKI7";"UKI";"Hounslow & Richmond upon Thames";1341;471248;284,563541914236;
"UKJ11";"UK";3;"UKJ1";"UKJ";"Berkshire";2404;915157;262,6871673385;
"UKJ12";"UK";3;"UKJ1";"UKJ";"Milton Keynes";767;271677;282,3205497705;
"UKJ13";"UK";3;"UKJ1";"UKJ";"Buckinghamshire CC";1677;543128;308,766994152391;
"UKJ14";"UK";3;"UKJ1";"UKJ";"Oxfordshire";1402;687466;203,937358356631;
"UKJ21";"UK";3;"UKJ2";"UKJ";"Brighton and Hove";654;292169;223,843049741759;
"UKJ22";"UK";3;"UKJ2";"UKJ";"East Sussex CC";2207;558626;395,07649124817;
"UKJ25";"UK";3;"UKJ2";"UKJ";"West Surrey";2361;791570;298,267999039883;
"UKJ26";"UK";3;"UKJ2";"UKJ";"East Surrey";1565;404293;387,095497572305;
"UKJ27";"UK";3;"UKJ2";"UKJ";"West Sussex (South West)";1406;457549;307,289492491515;
"UKJ28";"UK";3;"UKJ2";"UKJ";"West Sussex (North East)";1174;405631;289,425610961687;
"UKJ31";"UK";3;"UKJ3";"UKJ";"Portsmouth";631;216023;292,098526545785;
"UKJ32";"UK";3;"UKJ3";"UKJ";"Southampton";578;254361;227,236093583529;
"UKJ34";"UK";3;"UKJ3";"UKJ";"Isle of Wight";498;141606;351,680013558747;
"UKJ35";"UK";3;"UKJ3";"UKJ";"South Hampshire";1523;460523;330,71095254743;
"UKJ36";"UK";3;"UKJ3";"UKJ";"Central Hampshire";1413;551640;256,145312160104;
"UKJ37";"UK";3;"UKJ3";"UKJ";"North Hampshire";1035;368897;280,566120082299;
"UKJ41";"UK";3;"UKJ4";"UKJ";"Medway";1129;280894;401,93097752177;
"UKJ43";"UK";3;"UKJ4";"UKJ";"Kent Thames Gateway";1516;366135;414,054925095934;
"UKJ44";"UK";3;"UKJ4";"UKJ";"East Kent";2465;538428;457,814229572013;
"UKJ45";"UK";3;"UKJ4";"UKJ";"Mid Kent";1129;300082;376,230496997487;
"UKJ46";"UK";3;"UKJ4";"UKJ";"West Kent";1040;369178;281,706927281691;
"UKK11";"UK";3;"UKK1";"UKK";"Bristol, City of";916;467099;196,104037902029;
"UKK12";"UK";3;"UKK1";"UKK";"Bath and North East Somerset, North Somerset and South Gloucestershire";1645;690838;238,116606208692;
"UKK13";"UK";3;"UKK1";"UKK";"Gloucestershire";1726;635249;271,704481234917;
"UKK14";"UK";3;"UKK1";"UKK";"Swindon";519;222517;233,240606335696;
"UKK15";"UK";3;"UKK1";"UKK";"Wiltshire CC";1166;500865;232,797260738922;
"UKK23";"UK";3;"UKK2";"UKK";"Somerset";1266;560631;225,816981222943;"Somerset West and Taunton manually added"
"UKK24";"UK";3;"UKK2";"UKK";"Bournemouth, Christchurch and Poole";1000;348309;287,101395599884;"old NUTS3"
"UKK25";"UK";3;"UKK2";"UKK";"Dorset";615;427063;144,006856131297;"old NUTS3"
"UKK30";"UK";3;"UKK3";"UKK";"Cornwall and Isles of Scilly";1188;568612;208,929815058423;
"UKK41";"UK";3;"UKK4";"UKK";"Plymouth";520;264135;196,869025309028;
"UKK42";"UK";3;"UKK4";"UKK";"Torbay";392;136051;288,127246400247;
"UKK43";"UK";3;"UKK4";"UKK";"Devon CC";1765;795012;222,009227533672;
"UKL1";"UK";2;"UKL1";"UKL";"West Wales and The Valleys";6475;1968383;328,950209385064;
"UKL2";"UK";2;"UKL2";"UKL";"East Wales";3929;1168000;336,38698630137;
"UKM50";"UK";3;"UKM5";"UKM";"Aberdeen City and Aberdeenshire";859;495365;173,407487408275;
"UKM61";"UK";3;"UKM6";"UKM";"Caithness & Sutherland and Ross & Cromarty";488;194929;250,347562445814;"merge UKM61 and UKM63"
"UKM62";"UK";3;"UKM6";"UKM";"Inverness & Nairn and Moray, Badenoch & Strathspey";90;204193;44,0759477553099;
"UKM64";"UK";3;"UKM6";"UKM";"Eilean Siar (Western Isles)";38;26688;142,386091127098;
"UKM65";"UK";3;"UKM6";"UKM";"Orkney Islands";17;22055;77,0800272047155;
"UKM66";"UK";3;"UKM6";"UKM";"Shetland Islands";21;23125;90,8108108108108;
"UKM71";"UK";3;"UKM7";"UKM";"Angus and Dundee City";780;265465;293,824044600983;
"UKM72";"UK";3;"UKM7";"UKM";"Clackmannanshire and Fife";1023;423970;241,290657357832;
"UKM73";"UK";3;"UKM7";"UKM";"East Lothian and Midlothian";500;197947;252,592865767099;
"UKM75";"UK";3;"UKM7";"UKM";"Edinburgh, City of";1151;520483;221,140748112811;
"UKM76";"UK";3;"UKM7";"UKM";"Falkirk";492;161029;305,535027852126;
"UKM77";"UK";3;"UKM7";"UKM";"Perth & Kinross and Stirling";660;246780;267,444687575979;
"UKM78";"UK";3;"UKM7";"UKM";"West Lothian";433;183025;236,579702226472;
"UKM81";"UK";3;"UKM8";"UKM";"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond";713;223516;318,992823779953;
"UKM82";"UK";3;"UKM8";"UKM";"Glasgow City";2146;627479;342,003477407212;
"UKM83";"UK";3;"UKM8";"UKM";"Inverclyde, East Renfrewshire and Renfrewshire";1275;351257;362,98209003664;
"UKM84";"UK";3;"UKM8";"UKM";"North Lanarkshire";1192;339746;350,850341137203;
"UKM91";"UK";3;"UKM9";"UKM";"Scottish Borders";269;115230;233,446151175909;
"UKM92";"UK";3;"UKM9";"UKM";"Dumfries & Galloway";294;148871;197,486414412478;
"UKM93";"UK";3;"UKM9";"UKM";"East Ayrshire and North Ayrshire mainland";966;251307;384,390406952453;
"UKM94";"UK";3;"UKM9";"UKM";"South Ayrshire";418;112461;371,684406149687;
"UKM95";"UK";3;"UKM9";"UKM";"South Lanarkshire";1128;319317;353,253976455998;
"UKN06";"UK";3;"UKN0";"UKN";"Belfast";893;341506;261,488817180372;
"UKN0C";"UK";3;"UKN0";"UKN";"Causeway Coast and Glens (NUTS 2016)";387;144367;268,066801969979;"NUTS 2016: UKN12"
"UKN07";"UK";3;"UKN0";"UKN";"Armagh City, Banbridge and Craigavon";572;215246;265,742452821423;
"UKN08";"UK";3;"UKN0";"UKN";"Newry, Mourne and Down";368;180825;203,511682566017;
"UKN09";"UK";3;"UKN0";"UKN";"Ards and North Down";365;160975;226,743283118497;
"UKN0A";"UK";3;"UKN0";"UKN";"Derry City and Strabane (NUTS 2016)";322;150557;213,87248683223;"NUTS 2016: UKN10"
"UKN0B";"UK";3;"UKN0";"UKN";"Mid Ulster (NUTS 2016)";372;148378;250,7110218496;"NUTS 2016: UKN11"
"UKN0D";"UK";3;"UKN0";"UKN";"Antrim and Newtownabbey (NUTS 2016)";403;142565;282,678076666784;"NUTS 2016: UKN13"
"UKN0E";"UK";3;"UKN0";"UKN";"Lisburn and Castlereagh (NUTS 2016)";376;144771;259,720524138122;"NUTS 2016: UKN14"
"UKN0F";"UK";3;"UKN0";"UKN";"Mid and East Antrim (NUTS 2016)";391;138948;281,400236059533;"NUTS 2016: UKN15"
"UKN0G";"UK";3;"UKN0";"UKN";"Fermanagh and Omagh (NUTS 2016)";196;117051;167,4483772031;"NUTS 2016: UKN16"
